event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_13802,user_113,expense,Neighborhood market,groceries,debit,123.49,USD,2025-05-14,2025-05-14,settled,,fixed,
event_13803,user_113,expense,Ride service,transport,debit,49.42,USD,2025-05-15,2025-05-15,settled,,fixed,
event_13804,user_113,expense,Neighborhood market,groceries,debit,121.68,USD,2025-05-21,2025-05-21,settled,,fixed,
event_13805,user_113,expense,Ride service,transport,debit,62.96,USD,2025-05-22,2025-05-22,settled,,fixed,
event_13806,user_113,expense,Food delivery,dining,debit,136.5,USD,2025-05-23,2025-05-23,settled,,reducible,58
event_13807,user_113,expense,Grocery store,groceries,debit,108.62,USD,2025-05-28,2025-05-28,settled,,fixed,
event_13808,user_113,expense,Transit pass,transport,debit,63.34,USD,2025-05-29,2025-05-29,settled,,fixed,
event_13809,user_113,expense,Supermarket purchase,groceries,debit,138.58,USD,2025-06-04,2025-06-04,settled,,fixed,
event_13810,user_113,expense,Transit pass,transport,debit,57.22,USD,2025-06-05,2025-06-05,settled,,fixed,
event_13811,user_113,expense,Food delivery,dining,debit,139.34,USD,2025-06-06,2025-06-06,settled,,reducible,58
event_13812,user_113,expense,Grocery store,groceries,debit,136.91,USD,2025-06-11,2025-06-11,settled,,fixed,
event_13813,user_113,expense,Fuel,transport,debit,70.24,USD,2025-06-12,2025-06-12,settled,,fixed,
event_13814,user_113,expense,Neighborhood market,groceries,debit,101,USD,2025-06-18,2025-06-18,settled,,fixed,
event_13815,user_113,expense,Ride service,transport,debit,76.68,USD,2025-06-19,2025-06-19,settled,,fixed,
event_13816,user_113,expense,Food delivery,dining,debit,127.2,USD,2025-06-20,2025-06-20,settled,,reducible,58
event_13817,user_113,expense,Neighborhood market,groceries,debit,133.53,USD,2025-06-25,2025-06-25,settled,,fixed,
event_13818,user_113,expense,Transit pass,transport,debit,70.53,USD,2025-06-26,2025-06-26,settled,,fixed,
event_13819,user_113,expense,Supermarket purchase,groceries,debit,118.7,USD,2025-07-02,2025-07-02,settled,,fixed,
event_13820,user_113,expense,Transit pass,transport,debit,71.75,USD,2025-07-03,2025-07-03,settled,,fixed,
event_13821,user_113,expense,Cafe,dining,debit,92.36,USD,2025-07-04,2025-07-04,settled,,reducible,58
event_13822,user_113,expense,Grocery store,groceries,debit,113.46,USD,2025-07-09,2025-07-09,settled,,fixed,
event_13823,user_113,expense,Ride service,transport,debit,76.9,USD,2025-07-10,2025-07-10,settled,,fixed,
event_13824,user_113,expense,Grocery store,groceries,debit,113.38,USD,2025-07-16,2025-07-16,settled,,fixed,
event_13825,user_113,expense,Transit pass,transport,debit,51.71,USD,2025-07-17,2025-07-17,settled,,fixed,
event_13826,user_113,expense,Food delivery,dining,debit,93.22,USD,2025-07-18,2025-07-18,settled,,reducible,58
event_13827,user_113,expense,Grocery store,groceries,debit,138.36,USD,2025-07-23,2025-07-23,settled,,fixed,
event_13828,user_113,expense,Ride service,transport,debit,51.58,USD,2025-07-24,2025-07-24,settled,,fixed,
event_13829,user_113,expense,Supermarket purchase,groceries,debit,131.26,USD,2025-07-30,2025-07-30,settled,,fixed,
event_13830,user_113,expense,Fuel,transport,debit,72.85,USD,2025-07-31,2025-07-31,settled,,fixed,
event_13831,user_113,expense,Cafe,dining,debit,102.25,USD,2025-08-01,2025-08-01,settled,,reducible,58
event_13832,user_113,expense,Supermarket purchase,groceries,debit,110.85,USD,2025-08-06,2025-08-06,settled,,fixed,
event_13833,user_113,expense,Ride service,transport,debit,77.86,USD,2025-08-07,2025-08-07,settled,,fixed,
event_13834,user_113,expense,Supermarket purchase,groceries,debit,120.38,USD,2025-08-13,2025-08-13,settled,,fixed,
event_13835,user_113,expense,Transit pass,transport,debit,79.95,USD,2025-08-14,2025-08-14,settled,,fixed,
event_13836,user_113,expense,Food delivery,dining,debit,117.17,USD,2025-08-15,2025-08-15,settled,,reducible,58
event_13837,user_113,expense,Supermarket purchase,groceries,debit,115.61,USD,2025-08-20,2025-08-20,settled,,fixed,
event_13838,user_113,expense,Ride service,transport,debit,62.22,USD,2025-08-21,2025-08-21,settled,,fixed,
event_13839,user_113,expense,Neighborhood market,groceries,debit,116.62,USD,2025-08-27,2025-08-27,settled,,fixed,
event_13840,user_113,expense,Transit pass,transport,debit,64.84,USD,2025-08-28,2025-08-28,settled,,fixed,
event_13841,user_113,expense,Restaurant,dining,debit,102.32,USD,2025-08-29,2025-08-29,settled,,reducible,58
event_13842,user_113,expense,Neighborhood market,groceries,debit,127.53,USD,2025-09-03,2025-09-03,settled,,fixed,
event_13843,user_113,expense,Ride service,transport,debit,72.1,USD,2025-09-04,2025-09-04,settled,,fixed,
event_13844,user_113,expense,Grocery store,groceries,debit,123.5,USD,2025-09-10,2025-09-10,settled,,fixed,
event_13845,user_113,expense,Fuel,transport,debit,74.55,USD,2025-09-11,2025-09-11,settled,,fixed,
event_13846,user_113,expense,Restaurant,dining,debit,134.37,USD,2025-09-12,2025-09-12,settled,,reducible,58
event_13847,user_113,expense,Neighborhood market,groceries,debit,139.75,USD,2025-09-17,2025-09-17,settled,,fixed,
event_13848,user_113,expense,Fuel,transport,debit,73.92,USD,2025-09-18,2025-09-18,settled,,fixed,
event_13849,user_113,expense,Neighborhood market,groceries,debit,105.32,USD,2025-09-24,2025-09-24,settled,,fixed,
event_13850,user_113,expense,Fuel,transport,debit,67.02,USD,2025-09-25,2025-09-25,settled,,fixed,
event_13851,user_113,expense,Cafe,dining,debit,138.41,USD,2025-09-26,2025-09-26,settled,,reducible,58
event_13852,user_113,expense,Neighborhood market,groceries,debit,146.77,USD,2025-10-01,2025-10-01,settled,,fixed,
event_13853,user_113,expense,Transit pass,transport,debit,67.82,USD,2025-10-02,2025-10-02,settled,,fixed,
event_13854,user_113,expense,Supermarket purchase,groceries,debit,146.84,USD,2025-10-08,2025-10-08,settled,,fixed,
event_13855,user_113,expense,Fuel,transport,debit,55.08,USD,2025-10-09,2025-10-09,settled,,fixed,
event_13856,user_113,expense,Cafe,dining,debit,96.95,USD,2025-10-10,2025-10-10,settled,,reducible,58
event_13857,user_113,expense,Neighborhood market,groceries,debit,114.45,USD,2025-10-15,2025-10-15,settled,,fixed,
event_13858,user_113,expense,Fuel,transport,debit,59.74,USD,2025-10-16,2025-10-16,settled,,fixed,
event_13859,user_113,expense,Neighborhood market,groceries,debit,140.47,USD,2025-10-22,2025-10-22,settled,,fixed,
event_13860,user_113,expense,Ride service,transport,debit,59.9,USD,2025-10-23,2025-10-23,settled,,fixed,
event_13861,user_113,expense,Restaurant,dining,debit,105.25,USD,2025-10-24,2025-10-24,settled,,reducible,58
event_13862,user_113,expense,Neighborhood market,groceries,debit,146.22,USD,2025-10-29,2025-10-29,settled,,fixed,
event_13863,user_113,expense,Transit pass,transport,debit,56.84,USD,2025-10-30,2025-10-30,settled,,fixed,
event_13864,user_113,expense,Grocery store,groceries,debit,107.38,USD,2025-11-05,2025-11-05,settled,,fixed,
event_13865,user_113,expense,Transit pass,transport,debit,49.51,USD,2025-11-06,2025-11-06,settled,,fixed,
event_13866,user_113,expense,Cafe,dining,debit,107.35,USD,2025-11-07,2025-11-07,settled,,reducible,58
event_13867,user_114,income,Payroll credit,salary,credit,672.1,EUR,2025-08-15,2025-08-15,settled,,fixed,
event_13868,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2025-08-01,2025-08-01,settled,,fixed,
event_13869,user_114,expense,Utility bill,utilities,debit,39.83,EUR,2025-08-05,2025-08-05,settled,,fixed,
event_13870,user_114,debt_payment,Loan repayment,debt_repayment,debit,97,EUR,2025-08-10,2025-08-10,settled,,fixed,
event_13871,user_114,subscription,Streaming subscription,streaming,debit,14,EUR,2025-08-08,2025-08-08,settled,,stoppable,
event_13872,user_114,subscription,Fitness membership,gym,debit,15,EUR,2025-08-09,2025-08-09,settled,,fixed,
event_13873,user_114,subscription,Music subscription,music_subscription,debit,8,EUR,2025-08-10,2025-08-10,settled,,stoppable,
event_13874,user_114,subscription,Cloud storage subscription,cloud_storage,debit,6,EUR,2025-08-11,2025-08-11,settled,,fixed,
event_13875,user_114,subscription,Delivery membership,delivery_membership,debit,10,EUR,2025-08-12,2025-08-12,settled,,fixed,
event_13876,user_114,expense,Discretionary shopping budget,shopping,debit,22,EUR,2025-08-11,2025-08-11,settled,,reducible,8.8
event_13877,user_114,expense,Entertainment budget,entertainment,debit,18,EUR,2025-08-13,2025-08-13,settled,,reducible,9
event_13878,user_114,income,Payroll credit,salary,credit,672.1,EUR,2025-09-15,2025-09-15,settled,,fixed,
event_13879,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2025-09-01,2025-09-01,settled,,fixed,
event_13880,user_114,expense,Utility bill,utilities,debit,38.64,EUR,2025-09-05,2025-09-05,settled,,fixed,
event_13881,user_114,debt_payment,Loan repayment,debt_repayment,debit,97,EUR,2025-09-10,2025-09-10,settled,,fixed,
event_13882,user_114,subscription,Streaming subscription,streaming,debit,14,EUR,2025-09-08,2025-09-08,settled,,stoppable,
event_13883,user_114,subscription,Fitness membership,gym,debit,15,EUR,2025-09-09,2025-09-09,settled,,fixed,
event_13884,user_114,subscription,Music subscription,music_subscription,debit,8,EUR,2025-09-10,2025-09-10,settled,,stoppable,
event_13885,user_114,subscription,Cloud storage subscription,cloud_storage,debit,6,EUR,2025-09-11,2025-09-11,settled,,fixed,
event_13886,user_114,subscription,Delivery membership,delivery_membership,debit,10,EUR,2025-09-12,2025-09-12,settled,,fixed,
event_13887,user_114,expense,Discretionary shopping budget,shopping,debit,22,EUR,2025-09-11,2025-09-11,settled,,reducible,8.8
event_13888,user_114,expense,Entertainment budget,entertainment,debit,18,EUR,2025-09-13,2025-09-13,settled,,reducible,9
event_13889,user_114,income,Payroll credit,salary,credit,672.1,EUR,2025-10-15,2025-10-15,settled,,fixed,
event_13890,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2025-10-01,2025-10-01,settled,,fixed,
event_13891,user_114,expense,Utility bill,utilities,debit,37.75,EUR,2025-10-05,2025-10-05,settled,,fixed,
event_13892,user_114,debt_payment,Loan repayment,debt_repayment,debit,97,EUR,2025-10-10,2025-10-10,settled,,fixed,
event_13893,user_114,subscription,Streaming subscription,streaming,debit,14,EUR,2025-10-08,2025-10-08,settled,,stoppable,
event_13894,user_114,subscription,Fitness membership,gym,debit,15,EUR,2025-10-09,2025-10-09,settled,,fixed,
event_13895,user_114,subscription,Music subscription,music_subscription,debit,8,EUR,2025-10-10,2025-10-10,settled,,stoppable,
event_13896,user_114,subscription,Cloud storage subscription,cloud_storage,debit,6,EUR,2025-10-11,2025-10-11,settled,,fixed,
event_13897,user_114,subscription,Delivery membership,delivery_membership,debit,10,EUR,2025-10-12,2025-10-12,settled,,fixed,
event_13898,user_114,expense,Discretionary shopping budget,shopping,debit,22,EUR,2025-10-11,2025-10-11,settled,,reducible,8.8
event_13899,user_114,expense,Entertainment budget,entertainment,debit,18,EUR,2025-10-13,2025-10-13,settled,,reducible,9
event_13900,user_114,income,Payroll credit,salary,credit,672.1,EUR,2025-11-15,2025-11-15,settled,,fixed,
event_13901,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2025-11-01,2025-11-01,settled,,fixed,
event_13902,user_114,expense,Utility bill,utilities,debit,38.5,EUR,2025-11-05,2025-11-05,settled,,fixed,
event_13903,user_114,debt_payment,Loan repayment,debt_repayment,debit,97,EUR,2025-11-10,2025-11-10,settled,,fixed,
event_13904,user_114,subscription,Streaming subscription,streaming,debit,14,EUR,2025-11-08,2025-11-08,settled,,stoppable,
event_13905,user_114,subscription,Fitness membership,gym,debit,15,EUR,2025-11-09,2025-11-09,settled,,fixed,
event_13906,user_114,subscription,Music subscription,music_subscription,debit,8,EUR,2025-11-10,2025-11-10,settled,,stoppable,
event_13907,user_114,subscription,Cloud storage subscription,cloud_storage,debit,6,EUR,2025-11-11,2025-11-11,settled,,fixed,
event_13908,user_114,subscription,Delivery membership,delivery_membership,debit,10,EUR,2025-11-12,2025-11-12,settled,,fixed,
event_13909,user_114,expense,Discretionary shopping budget,shopping,debit,22,EUR,2025-11-11,2025-11-11,settled,,reducible,8.8
event_13910,user_114,expense,Entertainment budget,entertainment,debit,18,EUR,2025-11-13,2025-11-13,settled,,reducible,9
event_13911,user_114,income,Payroll credit,salary,credit,672.1,EUR,2025-12-15,2025-12-15,settled,,fixed,
event_13912,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2025-12-01,2025-12-01,settled,,fixed,
event_13913,user_114,expense,Utility bill,utilities,debit,39.1,EUR,2025-12-05,2025-12-05,settled,,fixed,
event_13914,user_114,debt_payment,Loan repayment,debt_repayment,debit,97,EUR,2025-12-10,2025-12-10,settled,,fixed,
event_13915,user_114,subscription,Streaming subscription,streaming,debit,14,EUR,2025-12-08,2025-12-08,settled,,stoppable,
event_13916,user_114,subscription,Fitness membership,gym,debit,15,EUR,2025-12-09,2025-12-09,settled,,fixed,
event_13917,user_114,subscription,Music subscription,music_subscription,debit,8,EUR,2025-12-10,2025-12-10,settled,,stoppable,
event_13918,user_114,subscription,Cloud storage subscription,cloud_storage,debit,6,EUR,2025-12-11,2025-12-11,settled,,fixed,
event_13919,user_114,subscription,Delivery membership,delivery_membership,debit,10,EUR,2025-12-12,2025-12-12,settled,,fixed,
event_13920,user_114,expense,Discretionary shopping budget,shopping,debit,22,EUR,2025-12-11,2025-12-11,settled,,reducible,8.8
event_13921,user_114,expense,Entertainment budget,entertainment,debit,18,EUR,2025-12-13,2025-12-13,settled,,reducible,9
event_13922,user_114,expense,Monthly rent,rent,debit,190.3,EUR,2026-01-01,2026-01-01,settled,,fixed,
event_13923,user_114,expense,Neighborhood market,groceries,debit,33.88,EUR,2025-07-11,2025-07-11,settled,,fixed,
event_13924,user_114,expense,Fuel,transport,debit,12.22,EUR,2025-07-12,2025-07-12,settled,,fixed,
event_13925,user_114,expense,Supermarket purchase,groceries,debit,26.77,EUR,2025-07-18,2025-07-18,settled,,fixed,
event_13926,user_114,expense,Transit pass,transport,debit,14.13,EUR,2025-07-19,2025-07-19,settled,,fixed,
event_13927,user_114,expense,Restaurant,dining,debit,18.65,EUR,2025-07-20,2025-07-20,settled,,fixed,
event_13928,user_114,expense,Neighborhood market,groceries,debit,35.63,EUR,2025-07-25,2025-07-25,settled,,fixed,
event_13929,user_114,expense,Ride service,transport,debit,12.27,EUR,2025-07-26,2025-07-26,settled,,fixed,
event_13930,user_114,expense,Supermarket purchase,groceries,debit,29.86,EUR,2025-08-01,2025-08-01,settled,,fixed,
event_13931,user_114,expense,Fuel,transport,debit,17.75,EUR,2025-08-02,2025-08-02,settled,,fixed,
event_13932,user_114,expense,Restaurant,dining,debit,16,EUR,2025-08-03,2025-08-03,settled,,fixed,
event_13933,user_114,expense,Neighborhood market,groceries,debit,24.52,EUR,2025-08-08,2025-08-08,settled,,fixed,
event_13934,user_114,expense,Ride service,transport,debit,18.28,EUR,2025-08-09,2025-08-09,settled,,fixed,
event_13935,user_114,expense,Neighborhood market,groceries,debit,30.46,EUR,2025-08-15,2025-08-15,settled,,fixed,
event_13936,user_114,expense,Ride service,transport,debit,15.76,EUR,2025-08-16,2025-08-16,settled,,fixed,
event_13937,user_114,expense,Food delivery,dining,debit,21.89,EUR,2025-08-17,2025-08-17,settled,,fixed,
event_13938,user_114,expense,Supermarket purchase,groceries,debit,33.87,EUR,2025-08-22,2025-08-22,settled,,fixed,
event_13939,user_114,expense,Fuel,transport,debit,15.09,EUR,2025-08-23,2025-08-23,settled,,fixed,
event_13940,user_114,expense,Neighborhood market,groceries,debit,35.86,EUR,2025-08-29,2025-08-29,settled,,fixed,
event_13941,user_114,expense,Transit pass,transport,debit,17.21,EUR,2025-08-30,2025-08-30,settled,,fixed,
event_13942,user_114,expense,Restaurant,dining,debit,17.63,EUR,2025-08-31,2025-08-31,settled,,fixed,
event_13943,user_114,expense,Grocery store,groceries,debit,27.58,EUR,2025-09-05,2025-09-05,settled,,fixed,
event_13944,user_114,expense,Fuel,transport,debit,17.1,EUR,2025-09-06,2025-09-06,settled,,fixed,
event_13945,user_114,expense,Grocery store,groceries,debit,34.64,EUR,2025-09-12,2025-09-12,settled,,fixed,
event_13946,user_114,expense,Transit pass,transport,debit,13.9,EUR,2025-09-13,2025-09-13,settled,,fixed,
event_13947,user_114,expense,Restaurant,dining,debit,23.61,EUR,2025-09-14,2025-09-14,settled,,fixed,
event_13948,user_114,expense,Neighborhood market,groceries,debit,33.32,EUR,2025-09-19,2025-09-19,settled,,fixed,
event_13949,user_114,expense,Transit pass,transport,debit,12.05,EUR,2025-09-20,2025-09-20,settled,,fixed,
event_13950,user_114,expense,Grocery store,groceries,debit,35.15,EUR,2025-09-26,2025-09-26,settled,,fixed,
event_13951,user_114,expense,Ride service,transport,debit,12.71,EUR,2025-09-27,2025-09-27,settled,,fixed,
event_13952,user_114,expense,Cafe,dining,debit,20.28,EUR,2025-09-28,2025-09-28,settled,,fixed,
event_13953,user_114,expense,Supermarket purchase,groceries,debit,31.63,EUR,2025-10-03,2025-10-03,settled,,fixed,
event_13954,user_114,expense,Transit pass,transport,debit,12.79,EUR,2025-10-04,2025-10-04,settled,,fixed,
event_13955,user_114,expense,Grocery store,groceries,debit,31.54,EUR,2025-10-10,2025-10-10,settled,,fixed,
event_13956,user_114,expense,Ride service,transport,debit,17.79,EUR,2025-10-11,2025-10-11,settled,,fixed,
event_13957,user_114,expense,Food delivery,dining,debit,21.64,EUR,2025-10-12,2025-10-12,settled,,fixed,
event_13958,user_114,expense,Supermarket purchase,groceries,debit,27.04,EUR,2025-10-17,2025-10-17,settled,,fixed,
event_13959,user_114,expense,Fuel,transport,debit,18.45,EUR,2025-10-18,2025-10-18,settled,,fixed,
event_13960,user_114,expense,Grocery store,groceries,debit,29.82,EUR,2025-10-24,2025-10-24,settled,,fixed,
event_13961,user_114,expense,Transit pass,transport,debit,18.08,EUR,2025-10-25,2025-10-25,settled,,fixed,
event_13962,user_114,expense,Food delivery,dining,debit,21.25,EUR,2025-10-26,2025-10-26,settled,,fixed,
event_13963,user_114,expense,Supermarket purchase,groceries,debit,27.96,EUR,2025-10-31,2025-10-31,settled,,fixed,
event_13964,user_114,expense,Ride service,transport,debit,11.61,EUR,2025-11-01,2025-11-01,settled,,fixed,
event_13965,user_114,expense,Neighborhood market,groceries,debit,32.99,EUR,2025-11-07,2025-11-07,settled,,fixed,
event_13966,user_114,expense,Fuel,transport,debit,11.42,EUR,2025-11-08,2025-11-08,settled,,fixed,
event_13967,user_114,expense,Food delivery,dining,debit,20.84,EUR,2025-11-09,2025-11-09,settled,,fixed,
event_13968,user_114,expense,Grocery store,groceries,debit,29.35,EUR,2025-11-14,2025-11-14,settled,,fixed,
event_13969,user_114,expense,Fuel,transport,debit,13.78,EUR,2025-11-15,2025-11-15,settled,,fixed,
event_13970,user_114,expense,Neighborhood market,groceries,debit,24.54,EUR,2025-11-21,2025-11-21,settled,,fixed,
event_13971,user_114,expense,Fuel,transport,debit,12.9,EUR,2025-11-22,2025-11-22,settled,,fixed,
event_13972,user_114,expense,Restaurant,dining,debit,25.51,EUR,2025-11-23,2025-11-23,settled,,fixed,
event_13973,user_114,expense,Neighborhood market,groceries,debit,28.17,EUR,2025-11-28,2025-11-28,settled,,fixed,
event_13974,user_114,expense,Transit pass,transport,debit,14.82,EUR,2025-11-29,2025-11-29,settled,,fixed,
event_13975,user_114,expense,Neighborhood market,groceries,debit,34.54,EUR,2025-12-05,2025-12-05,settled,,fixed,
event_13976,user_114,expense,Transit pass,transport,debit,18.39,EUR,2025-12-06,2025-12-06,settled,,fixed,
event_13977,user_114,expense,Cafe,dining,debit,17.35,EUR,2025-12-07,2025-12-07,settled,,fixed,
event_13978,user_114,expense,Neighborhood market,groceries,debit,31.82,EUR,2025-12-12,2025-12-12,settled,,fixed,
event_13979,user_114,expense,Ride service,transport,debit,18.12,EUR,2025-12-13,2025-12-13,settled,,fixed,
event_13980,user_114,expense,Neighborhood market,groceries,debit,30.68,EUR,2025-12-19,2025-12-19,settled,,fixed,
event_13981,user_114,expense,Fuel,transport,debit,12.52,EUR,2025-12-20,2025-12-20,settled,,fixed,
event_13982,user_114,expense,Food delivery,dining,debit,23.97,EUR,2025-12-21,2025-12-21,settled,,fixed,
event_13983,user_114,expense,Grocery store,groceries,debit,30.38,EUR,2025-12-26,2025-12-26,settled,,fixed,
event_13984,user_114,expense,Fuel,transport,debit,13.78,EUR,2025-12-27,2025-12-27,settled,,fixed,
event_13985,user_114,expense,Supermarket purchase,groceries,debit,27.2,EUR,2026-01-02,2026-01-02,settled,,fixed,
event_13986,user_114,expense,Fuel,transport,debit,18.31,EUR,2026-01-03,2026-01-03,settled,,fixed,
event_13987,user_114,expense,Food delivery,dining,debit,19.44,EUR,2026-01-04,2026-01-04,settled,,fixed,
event_13988,user_115,income,Payroll credit,salary,credit,1331,EUR,2024-04-15,2024-04-15,settled,,fixed,
event_13989,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-04-01,2024-04-01,settled,,fixed,
event_13990,user_115,expense,Utility bill,utilities,debit,87.34,EUR,2024-04-05,2024-04-05,settled,,fixed,
event_13991,user_115,debt_payment,Loan repayment,debt_repayment,debit,119,EUR,2024-04-10,2024-04-10,settled,,fixed,
event_13992,user_115,subscription,Streaming subscription,streaming,debit,37,EUR,2024-04-08,2024-04-08,settled,,reducible,18.5
event_13993,user_115,subscription,Fitness membership,gym,debit,35,EUR,2024-04-09,2024-04-09,settled,,reducible,17.5
event_13994,user_115,subscription,Music subscription,music_subscription,debit,15,EUR,2024-04-10,2024-04-10,settled,,fixed,
event_13995,user_115,subscription,Cloud storage subscription,cloud_storage,debit,9,EUR,2024-04-11,2024-04-11,settled,,fixed,
event_13996,user_115,subscription,Delivery membership,delivery_membership,debit,20,EUR,2024-04-12,2024-04-12,settled,,fixed,
event_13997,user_115,expense,Discretionary shopping budget,shopping,debit,72,EUR,2024-04-11,2024-04-11,settled,,fixed,
event_13998,user_115,expense,Entertainment budget,entertainment,debit,31,EUR,2024-04-13,2024-04-13,settled,,fixed,
event_13999,user_115,income,Payroll credit,salary,credit,1331,EUR,2024-05-15,2024-05-15,settled,,fixed,
event_14000,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-05-01,2024-05-01,settled,,fixed,
event_14001,user_115,expense,Utility bill,utilities,debit,84.22,EUR,2024-05-05,2024-05-05,settled,,fixed,
event_14002,user_115,debt_payment,Loan repayment,debt_repayment,debit,119,EUR,2024-05-10,2024-05-10,settled,,fixed,
event_14003,user_115,subscription,Streaming subscription,streaming,debit,37,EUR,2024-05-08,2024-05-08,settled,,reducible,18.5
event_14004,user_115,subscription,Fitness membership,gym,debit,35,EUR,2024-05-09,2024-05-09,settled,,reducible,17.5
event_14005,user_115,subscription,Music subscription,music_subscription,debit,15,EUR,2024-05-10,2024-05-10,settled,,fixed,
event_14006,user_115,subscription,Cloud storage subscription,cloud_storage,debit,9,EUR,2024-05-11,2024-05-11,settled,,fixed,
event_14007,user_115,subscription,Delivery membership,delivery_membership,debit,20,EUR,2024-05-12,2024-05-12,settled,,fixed,
event_14008,user_115,expense,Discretionary shopping budget,shopping,debit,72,EUR,2024-05-11,2024-05-11,settled,,fixed,
event_14009,user_115,expense,Entertainment budget,entertainment,debit,31,EUR,2024-05-13,2024-05-13,settled,,fixed,
event_14010,user_115,income,Payroll credit,salary,credit,1331,EUR,2024-06-15,2024-06-15,settled,,fixed,
event_14011,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-06-01,2024-06-01,settled,,fixed,
event_14012,user_115,expense,Utility bill,utilities,debit,88.09,EUR,2024-06-05,2024-06-05,settled,,fixed,
event_14013,user_115,debt_payment,Loan repayment,debt_repayment,debit,119,EUR,2024-06-10,2024-06-10,settled,,fixed,
event_14014,user_115,subscription,Streaming subscription,streaming,debit,37,EUR,2024-06-08,2024-06-08,settled,,reducible,18.5
event_14015,user_115,subscription,Fitness membership,gym,debit,35,EUR,2024-06-09,2024-06-09,settled,,reducible,17.5
event_14016,user_115,subscription,Music subscription,music_subscription,debit,15,EUR,2024-06-10,2024-06-10,settled,,fixed,
event_14017,user_115,subscription,Cloud storage subscription,cloud_storage,debit,9,EUR,2024-06-11,2024-06-11,settled,,fixed,
event_14018,user_115,subscription,Delivery membership,delivery_membership,debit,20,EUR,2024-06-12,2024-06-12,settled,,fixed,
event_14019,user_115,expense,Discretionary shopping budget,shopping,debit,72,EUR,2024-06-11,2024-06-11,settled,,fixed,
event_14020,user_115,expense,Entertainment budget,entertainment,debit,31,EUR,2024-06-13,2024-06-13,settled,,fixed,
event_14021,user_115,income,Payroll credit,salary,credit,1331,EUR,2024-07-15,2024-07-15,settled,,fixed,
event_14022,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-07-01,2024-07-01,settled,,fixed,
event_14023,user_115,expense,Utility bill,utilities,debit,86.18,EUR,2024-07-05,2024-07-05,settled,,fixed,
event_14024,user_115,debt_payment,Loan repayment,debt_repayment,debit,119,EUR,2024-07-10,2024-07-10,settled,,fixed,
event_14025,user_115,subscription,Streaming subscription,streaming,debit,37,EUR,2024-07-08,2024-07-08,settled,,reducible,18.5
event_14026,user_115,subscription,Fitness membership,gym,debit,35,EUR,2024-07-09,2024-07-09,settled,,reducible,17.5
event_14027,user_115,subscription,Music subscription,music_subscription,debit,15,EUR,2024-07-10,2024-07-10,settled,,fixed,
event_14028,user_115,subscription,Cloud storage subscription,cloud_storage,debit,9,EUR,2024-07-11,2024-07-11,settled,,fixed,
event_14029,user_115,subscription,Delivery membership,delivery_membership,debit,20,EUR,2024-07-12,2024-07-12,settled,,fixed,
event_14030,user_115,expense,Discretionary shopping budget,shopping,debit,72,EUR,2024-07-11,2024-07-11,settled,,fixed,
event_14031,user_115,expense,Entertainment budget,entertainment,debit,31,EUR,2024-07-13,2024-07-13,settled,,fixed,
event_14032,user_115,income,Payroll credit,salary,credit,1331,EUR,2024-08-15,2024-08-15,settled,,fixed,
event_14033,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-08-01,2024-08-01,settled,,fixed,
event_14034,user_115,expense,Utility bill,utilities,debit,88.68,EUR,2024-08-05,2024-08-05,settled,,fixed,
event_14035,user_115,debt_payment,Loan repayment,debt_repayment,debit,119,EUR,2024-08-10,2024-08-10,settled,,fixed,
event_14036,user_115,subscription,Streaming subscription,streaming,debit,37,EUR,2024-08-08,2024-08-08,settled,,reducible,18.5
event_14037,user_115,subscription,Fitness membership,gym,debit,35,EUR,2024-08-09,2024-08-09,settled,,reducible,17.5
event_14038,user_115,subscription,Music subscription,music_subscription,debit,15,EUR,2024-08-10,2024-08-10,settled,,fixed,
event_14039,user_115,subscription,Cloud storage subscription,cloud_storage,debit,9,EUR,2024-08-11,2024-08-11,settled,,fixed,
event_14040,user_115,subscription,Delivery membership,delivery_membership,debit,20,EUR,2024-08-12,2024-08-12,settled,,fixed,
event_14041,user_115,expense,Discretionary shopping budget,shopping,debit,72,EUR,2024-08-11,2024-08-11,settled,,fixed,
event_14042,user_115,expense,Entertainment budget,entertainment,debit,31,EUR,2024-08-13,2024-08-13,settled,,fixed,
event_14043,user_115,expense,Monthly rent,rent,debit,399.3,EUR,2024-09-01,2024-09-01,settled,,fixed,
event_14044,user_115,expense,Utility bill,utilities,debit,84.79,EUR,2024-09-05,2024-09-05,settled,,fixed,
event_14045,user_115,expense,Supermarket purchase,groceries,debit,55.74,EUR,2024-03-13,2024-03-13,settled,,fixed,
event_14046,user_115,expense,Fuel,transport,debit,30.49,EUR,2024-03-14,2024-03-14,settled,,fixed,
event_14047,user_115,expense,Neighborhood market,groceries,debit,46.33,EUR,2024-03-20,2024-03-20,settled,,fixed,
